Loan ID,Rating,EAD,Maturity,Sector,Country,Secured,PD,LGD,RWA,RWA_after_CDS,RWA_final
L02099,BB,643675.58,6,Transport,UK,Yes,0.018,0.45,1005352.63,1005352.6347901988,1005352.6347901988
L02100,BBB,508710.27,8,Energy,France,Yes,0.005,0.45,679551.1,679551.1042707899,679551.1042707899
L02101,B,275005.02,6,Real Estate,USA,Yes,0.05,0.45,527320.57,527320.5683584387,527320.5683584387
L02102,BBB,518793.14,2,Energy,UK,Yes,0.005,0.45,330970.08,330970.076139204,330970.076139204
L02103,A,269453.65,1,Finance,Germany,Yes,0.002,0.45,80904.88,80904.88263568455,80904.88263568455
L02104,BB,322403.73,8,Finance,France,Yes,0.018,0.45,585958.48,585958.482053763,585958.482053763
L02105,BB,486340.44,8,Retail,Italy,No,0.018,0.75,1473180.36,1473180.360866995,1473180.360866995
L02106,A,513303.28,9,Healthcare,Germany,No,0.002,0.75,889668.28,889668.2808562182,889668.2808562182
L02107,B,244112.33,6,Transport,Brazil,Yes,0.05,0.45,468084.01,468084.0102442592,468084.0102442592
L02108,B,749373.56,1,Healthcare,UK,Yes,0.05,0.45,988419.22,988419.2170246168,988419.2170246168
L02109,A,588894.98,9,Healthcare,France,Yes,0.002,0.45,612411.26,612411.2643053327,612411.2643053327
L02110,CCC,311027.24,3,Transport,France,No,0.2,0.75,1261319.48,1261319.4844297285,1261319.4844297285
L02111,AA,205090.7,6,Transport,China,No,0.0006,0.75,147191.53,147191.5300177756,147191.5300177756
L02112,A,411493.17,10,Finance,China,No,0.002,0.75,776619.7,776619.7022779924,776619.7022779924
L02113,A,353991.49,10,Transport,Germany,Yes,0.002,0.45,400857.34,400857.34434825677,400857.34434825677
L02114,B,468162.26,9,Manufacturing,France,No,0.05,0.45,1776359.41,1065815.6488375978,1065815.6488375978
L02115,BB,368959.32,3,Manufacturing,UK,Yes,0.018,0.45,434830.14,434830.1393538334,434830.1393538334
L02116,A,162149.1,5,Real Estate,Germany,No,0.002,0.75,181091.92,181091.9234280209,181091.9234280209
L02117,BBB,364334.08,5,Transport,Italy,No,0.005,0.75,599266.67,599266.6704471322,599266.6704471322
L02118,BB,379720.39,10,Retail,Germany,No,0.018,0.75,1311960.99,1311960.9901942404,1311960.9901942404
L02119,AA,607331.78,7,Real Estate,Germany,Yes,0.0006,0.45,298208.41,298208.4122585252,298208.4122585252
L02120,B,312044.21,4,Finance,Italy,No,0.05,0.75,872732.63,872732.6291266434,872732.6291266434
L02121,B,1024112.9,4,Transport,Brazil,Yes,0.05,0.45,1718557.91,1718557.912815324,0.0
L02122,BBB,170106.45,7,Manufacturing,China,Yes,0.005,0.45,207448.16,207448.16347064654,207448.16347064654
L02123,CCC,852206.16,9,Retail,UK,Yes,0.2,0.45,2593959.78,2593959.784971564,0.0
L02124,BBB,395474.08,4,Real Estate,Brazil,Yes,0.005,0.45,344293.72,344293.7238236045,344293.7238236045
L02125,CCC,679962.17,4,Retail,Brazil,Yes,0.2,0.45,1723683.77,1723683.7701687214,0.0
L02126,BB,460422.92,6,Transport,Brazil,Yes,0.018,0.45,719131.52,719131.5161277315,719131.5161277315
L02127,BB,782131.19,6,Energy,China,Yes,0.018,0.45,1221605.54,1221605.53709074,1221605.53709074
L02128,A,364513.56,7,Retail,USA,Yes,0.002,0.45,311664.01,311664.01340119354,311664.01340119354
L02129,B,255426.45,1,Retail,China,Yes,0.05,0.45,336905.95,336905.95077357336,336905.95077357336
L02130,BBB,900091.9,3,Finance,Brazil,Yes,0.005,0.45,678915.18,678915.1766822438,678915.1766822438
L02131,A,418009.6,9,Manufacturing,USA,Yes,0.002,0.45,434701.94,434701.93552637583,434701.93552637583
L02132,AAA,494241.35,6,Transport,Italy,Yes,0.0003,0.45,150547.57,150547.56883767253,150547.56883767253
L02133,BBB,820259.44,6,Retail,China,Yes,0.005,0.45,904916.82,904916.8207116392,904916.8207116392
L02134,BBB,264083.96,5,Transport,UK,No,0.005,0.75,434372.53,434372.5281689093,434372.5281689093
L02135,BB,595850.72,3,Manufacturing,Brazil,Yes,0.018,0.45,702228.78,702228.7758219035,702228.7758219035
L02136,B,329408.08,5,Finance,France,No,0.05,0.75,987013.26,987013.2622728356,987013.2622728356
L02137,AA,414121.76,1,Transport,Italy,Yes,0.0006,0.45,53261.73,53261.73168357097,53261.73168357097
L02138,BB,458694.4,3,Healthcare,USA,No,0.018,0.75,900976.25,900976.2461654895,900976.2461654895
L02139,A,208958.11,4,Manufacturing,China,Yes,0.002,0.45,120701.39,120701.39060833951,120701.39060833951
L02140,B,299713.25,5,Manufacturing,UK,Yes,0.05,0.45,538822.76,538822.7622629546,538822.7622629546
L02141,B,869380.74,10,Real Estate,Germany,Yes,0.05,0.45,2083292.39,2083292.3890423984,0.0
L02142,BBB,689068.24,9,Finance,UK,Yes,0.005,0.45,1000625.57,1000625.5741649934,1000625.5741649934
L02143,BB,428771.84,4,Finance,UK,No,0.018,0.75,933521.14,933521.1369567789,933521.1369567789
L02144,A,499599.34,3,Healthcare,Brazil,Yes,0.002,0.45,242392.95,242392.95449879195,242392.95449879195
L02145,BBB,381886.51,10,Transport,Brazil,Yes,0.005,0.45,598971.64,598971.6370672815,598971.6370672815
L02146,B,871779.4,1,Energy,China,No,0.05,0.45,1916452.97,1149871.7835283515,1149871.7835283515
L02147,BBB,400241.63,10,Healthcare,China,Yes,0.005,0.45,627760.81,627760.8086852222,627760.8086852222
L02148,BBB,496789.19,6,Real Estate,USA,Yes,0.005,0.45,548061.84,548061.8356293596,548061.8356293596
L02149,BBB,784667.29,7,Finance,China,Yes,0.005,0.45,956917.2,956917.2024105447,956917.2024105447
L02150,B,299932.96,10,Manufacturing,USA,Yes,0.05,0.45,718727.74,718727.738080508,718727.738080508
L02151,A,964528.43,8,Finance,Brazil,No,0.002,0.45,1523108.06,913864.8362669767,913864.8362669767
L02152,A,205822.47,1,Healthcare,Brazil,No,0.002,0.75,102998.81,102998.80751993711,102998.80751993711
L02153,BB,999310.75,4,Energy,France,No,0.018,0.45,2175697.24,1305418.3420904668,1305418.3420904668
L02154,B,367200.1,5,Retail,France,No,0.05,0.75,1100250.39,1100250.390360526,1100250.390360526
L02155,AA,391856.36,2,Retail,Italy,Yes,0.0006,0.45,74066.24,74066.24057570937,74066.24057570937
L02156,A,171956.17,1,Finance,Brazil,Yes,0.002,0.45,51630.75,51630.748933376184,51630.748933376184
L02157,AA,352428.36,8,Finance,Germany,Yes,0.0006,0.45,194333.95,194333.95315353203,194333.95315353203
L02158,A,263049.3,6,Real Estate,France,No,0.002,0.75,334315.4,334315.4031165151,334315.4031165151
L02159,BBB,326497.26,5,Finance,USA,No,0.005,0.75,537031.63,537031.6329186433,537031.6329186433
L02160,BB,413058.5,9,Energy,UK,Yes,0.018,0.45,803504.28,803504.2759079807,803504.2759079807
L02161,BB,714183.93,2,Finance,China,Yes,0.018,0.45,750424.52,750424.5170927132,750424.5170927132
L02162,BB,490804.75,10,Transport,China,No,0.018,0.45,1695765.37,1017459.2190880822,1017459.2190880822
L02163,BBB,515987.76,8,Healthcare,Italy,Yes,0.005,0.45,689272.6,689272.6032407628,689272.6032407628
L02164,B,255822.8,10,Energy,France,No,0.05,0.75,1021711.33,1021711.3317223851,1021711.3317223851
L02165,BBB,284822.93,9,Real Estate,UK,Yes,0.005,0.45,413603.6,413603.60458146455,413603.60458146455
L02166,CCC,1087467.88,1,Transport,UK,Yes,0.2,0.45,2424685.62,2424685.6213034256,0.0
L02167,BB,306324.26,7,Transport,France,Yes,0.018,0.45,517590.2,517590.19814789825,517590.19814789825
L02168,AA,1012673.2,8,Healthcare,Germany,No,0.0006,0.75,930670.4,930670.4025778805,930670.4025778805
L02169,BB,391785.35,3,Retail,Germany,Yes,0.018,0.45,461731.33,461731.3321622839,461731.3321622839
L02170,A,442919.79,4,Energy,Italy,Yes,0.002,0.45,255845.7,255845.70314573438,255845.70314573438
L02171,BB,755535.9,3,Healthcare,Germany,No,0.018,0.75,1484037.95,1484037.9543008695,1484037.9543008695
L02172,AA,835634.18,7,Transport,Italy,No,0.0006,0.75,683846.82,683846.8150164277,683846.8150164277
L02173,A,418567.61,9,Real Estate,USA,No,0.002,0.75,725470.38,725470.3808064425,725470.3808064425
L02174,B,364353.01,3,Healthcare,France,Yes,0.05,0.45,567805.59,567805.5900976957,567805.5900976957
L02175,A,430214.75,6,Retail,UK,No,0.002,0.75,546769.82,546769.8168097036,546769.8168097036
L02176,B,523859.48,8,Transport,Italy,Yes,0.05,0.45,1129909.62,1129909.619503729,1129909.619503729
L02177,A,690831.93,6,Healthcare,China,Yes,0.002,0.45,526796.51,526796.5096209192,526796.5096209192
L02178,BB,443350.06,2,Energy,Germany,Yes,0.018,0.45,465847.44,465847.43887828087,465847.43887828087
L02179,BB,602861.73,7,Retail,China,Yes,0.018,0.45,1018643.85,1018643.8458595631,1018643.8458595631
L02180,BBB,1003676.05,2,Energy,Italy,No,0.005,0.75,1067177.88,1067177.882265995,1067177.882265995
L02181,A,535338.64,2,Energy,Brazil,Yes,0.002,0.45,210235.51,210235.5072558294,210235.5072558294
L02182,A,517014.62,2,Energy,Italy,Yes,0.002,0.45,203039.39,203039.38997263464,203039.38997263464
L02183,AAA,207014.6,1,Healthcare,Germany,No,0.0003,0.75,26150.22,26150.216946038985,26150.216946038985
L02184,A,118733.28,1,Retail,Brazil,No,0.002,0.75,59417.16,59417.15816028638,59417.15816028638
L02185,BB,537233.37,7,Healthcare,Brazil,No,0.018,0.45,1512921.45,907752.8708629317,907752.8708629317
L02186,B,421927.12,5,Healthcare,Germany,Yes,0.05,0.45,758538.16,758538.1569618732,758538.1569618732
L02187,B,342014.59,3,Healthcare,Brazil,No,0.05,0.75,888322.55,888322.546024671,888322.546024671
L02188,BB,499700.95,1,Transport,France,Yes,0.018,0.45,461202.35,461202.34886787145,461202.34886787145
L02189,BB,429251.44,10,Finance,UK,No,0.018,0.75,1483094.3,1483094.2954227545,1483094.2954227545
L02190,BB,777539.81,6,Manufacturing,China,Yes,0.018,0.45,1214434.29,1214434.2910100312,1214434.2910100312
L02191,A,461877.71,1,Transport,France,No,0.002,0.75,231135.37,231135.3728776034,231135.3728776034
L02192,B,304534.1,9,Retail,France,Yes,0.05,0.45,693300.67,693300.6718326118,693300.6718326118
L02193,BB,725838.72,2,Manufacturing,Germany,Yes,0.018,0.45,762670.72,762670.7183724969,762670.7183724969
L02194,BBB,396897.95,1,Manufacturing,Germany,Yes,0.005,0.45,207041.79,207041.78583431576,207041.78583431576
L02195,AA,575657.61,7,Manufacturing,China,Yes,0.0006,0.45,282655.95,282655.9510563358,282655.9510563358
L02196,BBB,348465.55,6,Finance,UK,Yes,0.005,0.45,384430.0,384430.0013585126,384430.0013585126
L02197,BBB,319683.45,6,Healthcare,Italy,No,0.005,0.75,587795.59,587795.5947046224,587795.5947046224
L02198,B,461429.3,5,Real Estate,France,Yes,0.05,0.45,829554.95,829554.9496562517,829554.9496562517
L02199,BBB,445260.29,4,Retail,Brazil,No,0.005,0.75,646061.4,646061.4027046476,646061.4027046476
L02200,BBB,562369.01,4,Finance,UK,Yes,0.005,0.45,489589.91,489589.9134929244,489589.9134929244
L02201,CCC,386805.45,3,Finance,France,Yes,0.2,0.45,941175.28,941175.2824645375,941175.2824645375
L02202,AA,176631.36,10,Real Estate,Italy,No,0.0006,0.75,197890.17,197890.17001516235,197890.17001516235
L02203,BBB,356330.18,8,Manufacturing,Brazil,No,0.005,0.75,793328.35,793328.349435555,793328.349435555
L02204,AAA,657966.46,7,Healthcare,France,Yes,0.0003,0.45,230528.77,230528.77277064134,230528.77277064134
L02205,BB,381288.64,9,Real Estate,USA,Yes,0.018,0.45,741703.78,741703.784319022,741703.784319022
L02206,B,391135.1,1,Real Estate,China,No,0.05,0.75,859841.41,859841.4060513093,859841.4060513093
L02207,A,724464.65,7,Finance,UK,Yes,0.002,0.45,619427.05,619427.0533757125,619427.0533757125
L02208,B,309902.62,10,Retail,China,Yes,0.05,0.45,742617.98,742617.9806908289,742617.9806908289
L02209,A,204556.27,4,Energy,Germany,No,0.002,0.75,196931.23,196931.22740131154,196931.22740131154
L02210,B,408270.18,7,Healthcare,France,Yes,0.05,0.45,831725.73,831725.7272816066,831725.7272816066
L02211,BB,347289.16,1,Real Estate,Brazil,Yes,0.018,0.45,320532.86,320532.863362277,320532.863362277
L02212,B,272904.4,5,Healthcare,Brazil,No,0.05,0.75,817709.94,817709.9424294961,817709.9424294961
L02213,AAA,405270.8,3,Real Estate,UK,No,0.0003,0.75,113014.33,113014.33473514137,113014.33473514137
L02214,CCC,565662.46,5,Manufacturing,UK,Yes,0.2,0.45,1491504.57,1491504.565606403,1491504.565606403
L02215,BB,440363.46,4,Healthcare,China,Yes,0.018,0.45,575255.03,575255.0324015043,575255.0324015043
L02216,A,515808.34,2,Manufacturing,Brazil,Yes,0.002,0.45,202565.67,202565.66573764844,202565.66573764844
L02217,B,1095480.73,4,Finance,Brazil,No,0.05,0.45,3063866.42,1838319.8540690264,0.0
L02218,A,372711.73,3,Manufacturing,Brazil,No,0.002,0.75,301383.83,301383.82959385024,301383.82959385024
L02219,B,508476.52,1,Healthcare,France,Yes,0.05,0.45,670677.47,670677.4706246667,670677.4706246667
L02220,AA,342968.31,10,Transport,Brazil,Yes,0.0006,0.45,230548.16,230548.15580555884,230548.15580555884
L02221,BB,289763.44,8,Healthcare,Germany,Yes,0.018,0.45,526635.8,526635.7974737968,526635.7974737968
L02222,BBB,330230.5,5,Real Estate,Brazil,Yes,0.005,0.45,325903.3,325903.30097325786,325903.30097325786
L02223,AA,348230.78,4,Manufacturing,Germany,No,0.0006,0.75,179811.2,179811.20034119202,179811.20034119202
L02224,A,529526.19,10,Retail,France,Yes,0.002,0.45,599631.54,599631.5399736033,599631.5399736033
L02225,AAA,1431935.94,5,Transport,UK,Yes,0.0003,0.45,370643.95,370643.9505034234,370643.9505034234
L02226,BBB,309272.57,4,Finance,Germany,Yes,0.005,0.45,269248.0,269247.9992665926,269247.9992665926
L02227,A,359218.94,3,Energy,France,Yes,0.002,0.45,174283.94,174283.93756189564,174283.93756189564
L02228,BBB,428668.21,5,Real Estate,Brazil,Yes,0.005,0.45,423051.13,423051.1253845351,423051.1253845351
L02229,A,539231.05,4,Real Estate,France,Yes,0.002,0.45,311478.4,311478.3991595017,311478.3991595017
L02230,A,504728.23,1,Retail,Brazil,No,0.002,0.75,252578.86,252578.86474517843,252578.86474517843
L02231,BB,840748.54,3,Energy,China,No,0.018,0.45,1651414.24,990848.5434376126,990848.5434376126
L02232,AAA,131505.5,10,Energy,France,No,0.0003,0.75,106881.56,106881.55863660801,106881.55863660801
L02233,B,134126.02,10,Finance,UK,Yes,0.05,0.45,321405.46,321405.45998126036,321405.45998126036
L02234,B,345262.72,8,Finance,Germany,No,0.05,0.75,1241158.76,1241158.7568738298,1241158.7568738298
L02235,BB,765779.92,7,Transport,China,No,0.018,0.45,2156539.29,1293923.5714810237,1293923.5714810237
L02236,BBB,202233.04,2,Real Estate,UK,Yes,0.005,0.45,129016.9,129016.90382155533,129016.90382155533
L02237,B,98339.77,1,Manufacturing,USA,Yes,0.05,0.45,129709.56,129709.56496754555,129709.56496754555
L02238,A,588651.56,3,Finance,Brazil,Yes,0.002,0.45,285598.84,285598.83765803796,285598.83765803796
L02239,AA,499732.69,5,Retail,Germany,Yes,0.0006,0.45,185007.99,185007.99116424876,185007.99116424876
L02240,A,256503.04,10,Retail,UK,No,0.002,0.75,484103.57,484103.5746916528,484103.5746916528
L02241,BB,270284.45,1,Retail,Germany,Yes,0.018,0.45,249460.85,249460.84893867173,249460.84893867173
L02242,AAA,272427.59,3,Healthcare,USA,Yes,0.0003,0.45,45581.7,45581.70415536651,45581.70415536651
L02243,BBB,467552.84,3,Finance,Italy,Yes,0.005,0.45,352662.57,352662.5658745345,352662.5658745345
L02244,CCC,323463.76,5,Finance,Brazil,Yes,0.2,0.45,852889.68,852889.6806201596,852889.6806201596
L02245,B,566386.48,3,Retail,Brazil,Yes,0.05,0.45,882653.36,882653.3627367499,882653.3627367499
L02246,BBB,106158.3,9,Finance,France,Yes,0.005,0.45,154157.02,154157.02498475276,154157.02498475276
L02247,AA,288247.3,1,Healthcare,Brazil,Yes,0.0006,0.45,37072.55,37072.55168410804,37072.55168410804
L02248,B,251946.75,4,Manufacturing,Brazil,No,0.05,0.75,704650.63,704650.6311634916,704650.6311634916
L02249,BBB,389192.62,10,Manufacturing,UK,No,0.005,0.75,1017384.9,1017384.8976576155,1017384.8976576155
L02250,AA,338059.14,10,Transport,China,No,0.0006,0.75,378746.9,378746.9036629712,378746.9036629712
L02251,AA,659292.05,4,Real Estate,Brazil,No,0.0006,0.75,340429.69,340429.6854112241,340429.6854112241
L02252,B,174613.74,1,Manufacturing,Brazil,No,0.05,0.75,383857.45,383857.4541570873,383857.4541570873
L02253,BB,452591.73,2,Transport,USA,No,0.018,0.75,792596.78,792596.7811153951,792596.7811153951
L02254,B,584883.65,1,Energy,China,No,0.05,0.75,1285763.36,1285763.358983691,1285763.358983691
L02255,B,1119422.76,6,Real Estate,USA,No,0.05,0.45,3577478.0,2146486.8024466317,0.0
L02256,BBB,347707.54,3,Manufacturing,Germany,Yes,0.005,0.45,262266.47,262266.47073798615,262266.47073798615
L02257,BBB,520335.62,7,Healthcare,Germany,Yes,0.005,0.45,634559.53,634559.528797175,634559.528797175
L02258,BBB,179524.79,5,Energy,Brazil,No,0.005,0.75,295287.29,295287.2900773395,295287.2900773395
L02259,A,133789.36,9,Transport,Brazil,Yes,0.002,0.45,139131.96,139131.9571245136,139131.9571245136
L02260,BBB,674945.47,7,Manufacturing,France,Yes,0.005,0.45,823109.28,823109.2835946688,823109.2835946688
L02261,BB,441185.13,4,Manufacturing,Germany,Yes,0.018,0.45,576328.4,576328.3953060317,576328.3953060317
L02262,BB,797515.34,5,Finance,UK,Yes,0.018,0.45,1143721.58,1143721.5796258845,1143721.5796258845
L02263,B,222637.14,5,Energy,Brazil,No,0.05,0.75,667092.96,667092.9561123516,667092.9561123516
L02264,BBB,573751.16,5,Manufacturing,UK,Yes,0.005,0.45,566232.97,566232.9705500728,566232.9705500728
L02265,BB,1126255.44,10,Retail,Brazil,Yes,0.018,0.45,2334775.65,2334775.652591187,0.0
L02266,BB,545715.36,9,Healthcare,UK,Yes,0.018,0.45,1061555.75,1061555.7486134847,1061555.7486134847
L02267,BBB,508027.45,10,Finance,Italy,No,0.005,0.75,1328029.95,1328029.948834871,1328029.948834871
L02268,BB,444310.11,3,Finance,UK,Yes,0.018,0.45,523633.41,523633.41044648783,523633.41044648783
L02269,A,201704.55,6,Manufacturing,China,No,0.002,0.75,256350.95,256350.94996901826,256350.94996901826
L02270,BBB,871339.07,8,Healthcare,Germany,No,0.005,0.45,1939936.68,1163962.0077117435,1163962.0077117435
L02271,AA,325973.44,9,Finance,Brazil,Yes,0.0006,0.45,199435.15,199435.15088076808,199435.15088076808
L02272,BBB,569344.87,7,Real Estate,Germany,Yes,0.005,0.45,694327.27,694327.2736744197,694327.2736744197
L02273,BBB,202497.51,3,Energy,China,Yes,0.005,0.45,152738.44,152738.44012968504,152738.44012968504
L02274,BB,245308.08,1,Real Estate,China,No,0.018,0.75,377347.9,377347.9007536665,377347.9007536665
L02275,CCC,906678.95,4,Transport,UK,No,0.2,0.45,3830673.38,2298404.028666209,0.0
L02276,BB,371888.31,6,Real Estate,USA,Yes,0.018,0.45,580849.89,580849.8938334343,580849.8938334343
L02277,BB,914961.93,3,Healthcare,USA,Yes,0.018,0.45,1078311.35,1078311.3529300531,1078311.3529300531
L02278,BBB,425442.32,1,Retail,China,Yes,0.005,0.45,221931.95,221931.95430284896,221931.95430284896
L02279,BB,176142.94,6,Finance,USA,No,0.018,0.75,458527.49,458527.48996290925,458527.48996290925
L02280,AA,691095.85,1,Healthcare,Brazil,Yes,0.0006,0.45,88884.39,88884.39412198337,88884.39412198337
L02281,A,329408.48,9,Finance,France,Yes,0.002,0.45,342562.72,342562.71586777305,342562.71586777305
L02282,BBB,627403.03,1,Retail,Italy,Yes,0.005,0.45,327284.74,327284.74351923657,327284.74351923657
L02283,BBB,448025.5,6,Finance,UK,No,0.005,0.75,823775.57,823775.5667843794,823775.5667843794
L02284,AAA,204524.06,1,Real Estate,France,No,0.0003,0.75,25835.61,25835.610337071364,25835.610337071364
L02285,AA,480290.97,7,Transport,USA,Yes,0.0006,0.45,235829.59,235829.59479875554,235829.59479875554
L02286,A,1326575.77,3,Manufacturing,UK,No,0.002,0.75,1072701.64,1072701.6448047145,1072701.6448047145
L02287,CCC,566081.44,6,Retail,France,Yes,0.2,0.45,1550219.09,1550219.0888265807,0.0
L02288,A,429871.29,7,Real Estate,Germany,No,0.002,0.75,612576.26,612576.2577362387,612576.2577362387
L02289,BBB,757418.86,1,Healthcare,USA,Yes,0.005,0.45,395107.49,395107.4914823611,395107.4914823611
L02290,A,491557.52,1,Real Estate,France,No,0.002,0.75,245987.91,245987.90592425424,245987.90592425424
L02291,BB,491278.82,5,Real Estate,Brazil,Yes,0.018,0.45,704545.93,704545.9314263982,704545.9314263982
L02292,A,256321.4,6,Manufacturing,Germany,Yes,0.002,0.45,195458.86,195458.8561955257,195458.8561955257
L02293,A,497287.7,9,Energy,USA,No,0.002,0.75,861909.73,861909.7332671296,861909.7332671296
L02294,BBB,742458.09,1,Finance,Italy,Yes,0.005,0.45,387303.21,387303.20693451585,387303.20693451585
L02295,AAA,291259.22,4,Finance,China,Yes,0.0003,0.45,62061.21,62061.21206315601,62061.21206315601
L02296,AAA,901890.06,10,Healthcare,USA,Yes,0.0003,0.45,439808.6,439808.59507015557,439808.59507015557
L02297,A,422585.46,8,Transport,Brazil,Yes,0.002,0.45,400388.4,400388.3972727533,400388.3972727533
L02298,AAA,283825.6,10,Healthcare,Italy,Yes,0.0003,0.45,138408.15,138408.1540725085,138408.1540725085
L02299,AA,728553.28,9,Energy,Italy,Yes,0.0006,0.45,445739.18,445739.1783866762,445739.1783866762
L02300,A,383311.36,3,Finance,Italy,No,0.002,0.75,309954.95,309954.94991163,309954.94991163
L02301,B,646777.39,2,Transport,UK,No,0.05,0.45,1550857.98,930514.785312558,930514.785312558
L02302,BBB,382361.08,4,Healthcare,UK,Yes,0.005,0.45,332877.75,332877.74530865625,332877.74530865625
L02303,BBB,429375.42,2,Transport,China,Yes,0.005,0.45,273925.01,273925.00881893444,273925.00881893444
