Loan ID,Rating,PD,EAD,LGD,Maturity,Sector,Country,Secured,RWA,RWA_after_CDS,RWA_final
L02207,A,0.002,724464.65,0.45,7,Finance,UK,Yes,619427.05,619427.05,619427.05
L02208,B,0.05,309902.62,0.45,10,Retail,China,Yes,742617.98,742617.98,742617.98
L02209,A,0.002,204556.27,0.75,4,Energy,Germany,No,196931.23,196931.23,196931.23
L02210,B,0.05,408270.18,0.45,7,Healthcare,France,Yes,831725.73,831725.73,831725.73
L02211,BB,0.018,347289.16,0.45,1,Real Estate,Brazil,Yes,320532.86,320532.86,320532.86
L02212,B,0.05,272904.4,0.75,5,Healthcare,Brazil,No,817709.94,817709.94,817709.94
L02213,AAA,0.0003,405270.8,0.75,3,Real Estate,UK,No,113014.33,113014.33,113014.33
L02214,CCC,0.2,565662.46,0.45,5,Manufacturing,UK,Yes,1491504.57,1491504.57,1491504.57
L02215,BB,0.018,440363.46,0.45,4,Healthcare,China,Yes,575255.03,575255.03,575255.03
L02216,A,0.002,515808.34,0.45,2,Manufacturing,Brazil,Yes,202565.67,202565.67,202565.67
L02217,B,0.05,1095480.73,0.45,4,Finance,Brazil,No,3063866.42,1838319.85,0.0
L02218,A,0.002,372711.73,0.75,3,Manufacturing,Brazil,No,301383.83,301383.83,301383.83
L02219,B,0.05,508476.52,0.45,1,Healthcare,France,Yes,670677.47,670677.47,670677.47
L02220,AA,0.0006,342968.31,0.45,10,Transport,Brazil,Yes,230548.16,230548.16,230548.16
L02221,BB,0.018,289763.44,0.45,8,Healthcare,Germany,Yes,526635.8,526635.8,526635.8
L02222,BBB,0.005,330230.5,0.45,5,Real Estate,Brazil,Yes,325903.3,325903.3,325903.3
L02223,AA,0.0006,348230.78,0.75,4,Manufacturing,Germany,No,179811.2,179811.2,179811.2
L02224,A,0.002,529526.19,0.45,10,Retail,France,Yes,599631.54,599631.54,599631.54
L02225,AAA,0.0003,1431935.94,0.45,5,Transport,UK,Yes,370643.95,370643.95,370643.95
L02226,BBB,0.005,309272.57,0.45,4,Finance,Germany,Yes,269248.0,269248.0,269248.0
L02227,A,0.002,359218.94,0.45,3,Energy,France,Yes,174283.94,174283.94,174283.94
L02228,BBB,0.005,428668.21,0.45,5,Real Estate,Brazil,Yes,423051.13,423051.13,423051.13
L02229,A,0.002,539231.05,0.45,4,Real Estate,France,Yes,311478.4,311478.4,311478.4
L02230,A,0.002,504728.23,0.75,1,Retail,Brazil,No,252578.86,252578.86,252578.86
L02231,BB,0.018,840748.54,0.45,3,Energy,China,No,1651414.24,990848.54,990848.54
L02232,AAA,0.0003,131505.5,0.75,10,Energy,France,No,106881.56,106881.56,106881.56
L02233,B,0.05,134126.02,0.45,10,Finance,UK,Yes,321405.46,321405.46,321405.46
L02234,B,0.05,345262.72,0.75,8,Finance,Germany,No,1241158.76,1241158.76,1241158.76
L02235,BB,0.018,765779.92,0.45,7,Transport,China,No,2156539.29,1293923.57,1293923.57
L02236,BBB,0.005,202233.04,0.45,2,Real Estate,UK,Yes,129016.9,129016.9,129016.9
L02237,B,0.05,98339.77,0.45,1,Manufacturing,USA,Yes,129709.56,129709.56,129709.56
L02238,A,0.002,588651.56,0.45,3,Finance,Brazil,Yes,285598.84,285598.84,285598.84
L02239,AA,0.0006,499732.69,0.45,5,Retail,Germany,Yes,185007.99,185007.99,185007.99
L02240,A,0.002,256503.04,0.75,10,Retail,UK,No,484103.57,484103.57,484103.57
L02241,BB,0.018,270284.45,0.45,1,Retail,Germany,Yes,249460.85,249460.85,249460.85
L02242,AAA,0.0003,272427.59,0.45,3,Healthcare,USA,Yes,45581.7,45581.7,45581.7
L02243,BBB,0.005,467552.84,0.45,3,Finance,Italy,Yes,352662.57,352662.57,352662.57
L02244,CCC,0.2,323463.76,0.45,5,Finance,Brazil,Yes,852889.68,852889.68,852889.68
L02245,B,0.05,566386.48,0.45,3,Retail,Brazil,Yes,882653.36,882653.36,882653.36
L02246,BBB,0.005,106158.3,0.45,9,Finance,France,Yes,154157.02,154157.02,154157.02
L02247,AA,0.0006,288247.3,0.45,1,Healthcare,Brazil,Yes,37072.55,37072.55,37072.55
L02248,B,0.05,251946.75,0.75,4,Manufacturing,Brazil,No,704650.63,704650.63,704650.63
L02249,BBB,0.005,389192.62,0.75,10,Manufacturing,UK,No,1017384.9,1017384.9,1017384.9
L02250,AA,0.0006,338059.14,0.75,10,Transport,China,No,378746.9,378746.9,378746.9
L02251,AA,0.0006,659292.05,0.75,4,Real Estate,Brazil,No,340429.69,340429.69,340429.69
L02252,B,0.05,174613.74,0.75,1,Manufacturing,Brazil,No,383857.45,383857.45,383857.45
L02253,BB,0.018,452591.73,0.75,2,Transport,USA,No,792596.78,792596.78,792596.78
L02254,B,0.05,584883.65,0.75,1,Energy,China,No,1285763.36,1285763.36,1285763.36
L02255,B,0.05,1119422.76,0.45,6,Real Estate,USA,No,3577478.0,2146486.8,0.0
L02256,BBB,0.005,347707.54,0.45,3,Manufacturing,Germany,Yes,262266.47,262266.47,262266.47
L02257,BBB,0.005,520335.62,0.45,7,Healthcare,Germany,Yes,634559.53,634559.53,634559.53
L02258,BBB,0.005,179524.79,0.75,5,Energy,Brazil,No,295287.29,295287.29,295287.29
L02259,A,0.002,133789.36,0.45,9,Transport,Brazil,Yes,139131.96,139131.96,139131.96
L02260,BBB,0.005,674945.47,0.45,7,Manufacturing,France,Yes,823109.28,823109.28,823109.28
L02261,BB,0.018,441185.13,0.45,4,Manufacturing,Germany,Yes,576328.4,576328.4,576328.4
L02262,BB,0.018,797515.34,0.45,5,Finance,UK,Yes,1143721.58,1143721.58,1143721.58
L02263,B,0.05,222637.14,0.75,5,Energy,Brazil,No,667092.96,667092.96,667092.96
L02264,BBB,0.005,573751.16,0.45,5,Manufacturing,UK,Yes,566232.97,566232.97,566232.97
L02265,BB,0.018,1126255.44,0.45,10,Retail,Brazil,Yes,2334775.65,2334775.65,0.0
L02266,BB,0.018,545715.36,0.45,9,Healthcare,UK,Yes,1061555.75,1061555.75,1061555.75
L02267,BBB,0.005,508027.45,0.75,10,Finance,Italy,No,1328029.95,1328029.95,1328029.95
L02268,BB,0.018,444310.11,0.45,3,Finance,UK,Yes,523633.41,523633.41,523633.41
L02269,A,0.002,201704.55,0.75,6,Manufacturing,China,No,256350.95,256350.95,256350.95
L02270,BBB,0.005,871339.07,0.45,8,Healthcare,Germany,No,1939936.68,1163962.01,1163962.01
L02271,AA,0.0006,325973.44,0.45,9,Finance,Brazil,Yes,199435.15,199435.15,199435.15
L02272,BBB,0.005,569344.87,0.45,7,Real Estate,Germany,Yes,694327.27,694327.27,694327.27
L02273,BBB,0.005,202497.51,0.45,3,Energy,China,Yes,152738.44,152738.44,152738.44
L02274,BB,0.018,245308.08,0.75,1,Real Estate,China,No,377347.9,377347.9,377347.9
L02275,CCC,0.2,906678.95,0.45,4,Transport,UK,No,3830673.38,2298404.03,0.0
L02276,BB,0.018,371888.31,0.45,6,Real Estate,USA,Yes,580849.89,580849.89,580849.89
L02277,BB,0.018,914961.93,0.45,3,Healthcare,USA,Yes,1078311.35,1078311.35,1078311.35
L02278,BBB,0.005,425442.32,0.45,1,Retail,China,Yes,221931.95,221931.95,221931.95
L02279,BB,0.018,176142.94,0.75,6,Finance,USA,No,458527.49,458527.49,458527.49
L02280,AA,0.0006,691095.85,0.45,1,Healthcare,Brazil,Yes,88884.39,88884.39,88884.39
L02281,A,0.002,329408.48,0.45,9,Finance,France,Yes,342562.72,342562.72,342562.72
L02282,BBB,0.005,627403.03,0.45,1,Retail,Italy,Yes,327284.74,327284.74,327284.74
L02283,BBB,0.005,448025.5,0.75,6,Finance,UK,No,823775.57,823775.57,823775.57
L02284,AAA,0.0003,204524.06,0.75,1,Real Estate,France,No,25835.61,25835.61,25835.61
L02285,AA,0.0006,480290.97,0.45,7,Transport,USA,Yes,235829.59,235829.59,235829.59
L02286,A,0.002,1326575.77,0.75,3,Manufacturing,UK,No,1072701.64,1072701.64,1072701.64
L02287,CCC,0.2,566081.44,0.45,6,Retail,France,Yes,1550219.09,1550219.09,0.0
L02288,A,0.002,429871.29,0.75,7,Real Estate,Germany,No,612576.26,612576.26,612576.26
L02289,BBB,0.005,757418.86,0.45,1,Healthcare,USA,Yes,395107.49,395107.49,395107.49
L02290,A,0.002,491557.52,0.75,1,Real Estate,France,No,245987.91,245987.91,245987.91
L02291,BB,0.018,491278.82,0.45,5,Real Estate,Brazil,Yes,704545.93,704545.93,704545.93
L02292,A,0.002,256321.4,0.45,6,Manufacturing,Germany,Yes,195458.86,195458.86,195458.86
L02293,A,0.002,497287.7,0.75,9,Energy,USA,No,861909.73,861909.73,861909.73
L02294,BBB,0.005,742458.09,0.45,1,Finance,Italy,Yes,387303.21,387303.21,387303.21
L02295,AAA,0.0003,291259.22,0.45,4,Finance,China,Yes,62061.21,62061.21,62061.21
L02296,AAA,0.0003,901890.06,0.45,10,Healthcare,USA,Yes,439808.6,439808.6,439808.6
L02297,A,0.002,422585.46,0.45,8,Transport,Brazil,Yes,400388.4,400388.4,400388.4
L02298,AAA,0.0003,283825.6,0.45,10,Healthcare,Italy,Yes,138408.15,138408.15,138408.15
L02299,AA,0.0006,728553.28,0.45,9,Energy,Italy,Yes,445739.18,445739.18,445739.18
L02300,A,0.002,383311.36,0.75,3,Finance,Italy,No,309954.95,309954.95,309954.95
L02301,B,0.05,646777.39,0.45,2,Transport,UK,No,1550857.98,930514.79,930514.79
L02302,BBB,0.005,382361.08,0.45,4,Healthcare,UK,Yes,332877.75,332877.75,332877.75
L02303,BBB,0.005,429375.42,0.45,2,Transport,China,Yes,273925.01,273925.01,273925.01
L02304,A,0.002,566243.85,0.75,1,Real Estate,Italy,No,283362.85,283362.85,283362.85
L02305,B,0.05,511676.84,0.45,3,Retail,China,Yes,797394.18,797394.18,797394.18
L02306,BBB,0.005,163118.81,0.45,7,Real Estate,Germany,Yes,198926.6,198926.6,198926.6
L02307,AA,0.0006,252553.44,0.75,1,Manufacturing,Italy,No,54136.39,54136.39,54136.39
L02308,BB,0.018,704120.65,0.75,2,Finance,France,No,1233084.31,1233084.31,1233084.31
L02309,AA,0.0006,414128.55,0.45,1,Transport,Italy,Yes,53262.6,53262.6,53262.6
L02310,A,0.002,340487.72,0.45,8,Healthcare,UK,Yes,322602.99,322602.99,322602.99
L02311,BBB,0.005,224294.0,0.45,5,Retail,UK,Yes,221354.95,221354.95,221354.95
L02312,B,0.05,257849.62,0.75,8,Healthcare,France,No,926924.04,926924.04,926924.04
L02313,BBB,0.005,160990.51,0.45,3,Finance,France,Yes,121430.82,121430.82,121430.82
L02314,BB,0.018,420567.24,0.75,7,Transport,USA,No,1184373.93,1184373.93,1184373.93
L02315,CCC,0.2,328004.04,0.45,8,Transport,Germany,Yes,965003.56,965003.56,965003.56
L02316,AA,0.0006,272857.8,0.45,6,Real Estate,Germany,Yes,117496.38,117496.38,117496.38
L02317,A,0.002,427597.79,0.45,7,Retail,Germany,Yes,365601.88,365601.88,365601.88
L02318,BBB,0.005,530717.59,0.75,2,Retail,Brazil,No,564295.69,564295.69,564295.69
L02319,BBB,0.005,1259970.63,0.45,8,Finance,UK,Yes,1683108.21,1683108.21,0.0
L02320,BBB,0.005,207743.26,0.45,5,Transport,Germany,Yes,205021.08,205021.08,205021.08
L02321,B,0.05,789922.82,0.45,7,Retail,USA,No,2682043.92,1609226.35,0.0
L02322,BB,0.018,719671.96,0.75,1,Retail,USA,No,1107043.45,1107043.45,1107043.45
L02323,BB,0.018,299674.94,0.45,5,Healthcare,Germany,Yes,429765.65,429765.65,429765.65
L02324,A,0.002,489734.15,0.45,1,Finance,France,Yes,147045.27,147045.27,147045.27
L02325,B,0.05,351928.52,0.75,8,Real Estate,USA,No,1265121.14,1265121.14,1265121.14
L02326,CCC,0.2,485456.17,0.45,4,Healthcare,China,No,2051028.13,1230616.88,1230616.88
L02327,B,0.05,940874.94,0.45,4,Healthcare,France,Yes,1578876.78,1578876.78,0.0
L02328,AAA,0.0003,598871.97,0.75,2,Energy,China,No,121326.05,121326.05,121326.05
L02329,BB,0.018,570520.39,0.45,5,Manufacturing,UK,Yes,818186.75,818186.75,818186.75
L02330,AA,0.0006,356769.55,0.75,1,Energy,Brazil,No,76475.75,76475.75,76475.75
L02331,A,0.002,210653.88,0.45,9,Retail,USA,Yes,219065.9,219065.9,219065.9
L02332,AA,0.0006,398620.81,0.45,5,Transport,France,Yes,147574.97,147574.97,147574.97
L02333,BB,0.018,808797.68,0.45,6,Manufacturing,China,Yes,1263255.75,1263255.75,1263255.75
L02334,BB,0.018,206161.7,0.75,2,Manufacturing,Germany,No,361038.63,361038.63,361038.63
L02335,AA,0.0006,261046.89,0.75,10,Transport,China,No,292465.69,292465.69,292465.69
L02336,BBB,0.005,471245.22,0.45,10,Manufacturing,China,Yes,739126.71,739126.71,739126.71
L02337,BBB,0.005,270404.05,0.45,1,Transport,UK,Yes,141056.25,141056.25,141056.25
L02338,BBB,0.005,297669.26,0.45,4,Manufacturing,Italy,Yes,259146.33,259146.33,259146.33
L02339,AA,0.0006,357968.66,0.75,7,Healthcare,Italy,No,292946.04,292946.04,292946.04
L02340,BBB,0.005,223505.5,0.75,6,Finance,Germany,No,410955.11,410955.11,410955.11
L02341,BB,0.018,271831.88,0.75,10,Finance,UK,No,939198.5,939198.5,939198.5
L02342,AA,0.0006,628891.46,0.45,1,Energy,UK,Yes,80884.06,80884.06,80884.06
L02343,AA,0.0006,230110.55,0.75,1,Healthcare,UK,No,49325.62,49325.62,49325.62
L02344,BBB,0.005,199000.76,0.45,8,Manufacturing,UK,Yes,265831.45,265831.45,265831.45
L02345,B,0.05,322864.34,0.45,4,Real Estate,Italy,Yes,541796.77,541796.77,541796.77
L02346,BB,0.018,637926.12,0.45,5,Transport,France,Yes,914853.71,914853.71,914853.71
L02347,BB,0.018,400928.78,0.45,7,Healthcare,UK,Yes,677441.63,677441.63,677441.63
L02348,BBB,0.005,350708.07,0.75,8,Manufacturing,France,No,780811.37,780811.37,780811.37
L02349,BBB,0.005,452335.48,0.75,10,Finance,China,No,1182446.08,1182446.08,1182446.08
L02350,AAA,0.0003,184821.59,0.45,7,Finance,China,Yes,64755.12,64755.12,64755.12
L02351,BB,0.018,566568.25,0.45,2,Transport,UK,Yes,595318.22,595318.22,595318.22
L02352,B,0.05,535907.86,0.45,4,Real Estate,USA,Yes,899303.87,899303.87,899303.87
L02353,BB,0.018,360535.52,0.45,10,Manufacturing,Brazil,Yes,747405.54,747405.54,747405.54
L02354,B,0.05,731580.29,0.45,1,Manufacturing,USA,Yes,964950.0,964950.0,964950.0
L02355,BB,0.018,251765.14,0.45,10,Real Estate,China,Yes,521919.89,521919.89,521919.89
L02356,AA,0.0006,777589.86,0.75,9,Real Estate,Brazil,No,792900.75,792900.75,792900.75
L02357,B,0.05,477943.04,0.75,3,Real Estate,USA,No,1241372.71,1241372.71,1241372.71
L02358,AA,0.0006,373892.54,0.75,3,Finance,UK,No,155423.27,155423.27,155423.27
L02359,BBB,0.005,438038.98,0.75,10,Transport,France,No,1145073.72,1145073.72,1145073.72
L02360,AA,0.0006,419310.77,0.75,9,Healthcare,Brazil,No,427567.08,427567.08,427567.08
L02361,AAA,0.0003,814346.68,0.45,10,Real Estate,Italy,Yes,397117.88,397117.88,397117.88
L02362,BBB,0.005,258244.07,0.75,3,Transport,Germany,No,324644.29,324644.29,324644.29
L02363,A,0.002,302168.59,0.45,8,Energy,Brazil,Yes,286296.64,286296.64,286296.64
L02364,BBB,0.005,742777.22,0.75,2,Manufacturing,Brazil,No,789772.18,789772.18,789772.18
L02365,BBB,0.005,328480.43,0.45,3,Manufacturing,Italy,Yes,247763.98,247763.98,247763.98
L02366,AAA,0.0003,694027.27,0.75,2,Retail,UK,No,140603.65,140603.65,140603.65
L02367,AA,0.0006,1034799.24,0.45,1,Energy,USA,Yes,133089.36,133089.36,133089.36
L02368,BBB,0.005,361892.5,0.45,2,Healthcare,USA,Yes,230873.5,230873.5,230873.5
L02369,A,0.002,621991.16,0.45,8,Real Estate,China,Yes,589319.95,589319.95,589319.95
L02370,BB,0.018,248489.0,0.45,9,Real Estate,France,Yes,483374.57,483374.57,483374.57
L02371,BB,0.018,645232.92,0.75,2,Healthcare,UK,No,1129957.76,1129957.76,1129957.76
L02372,B,0.05,488801.62,0.45,7,Finance,Italy,Yes,995783.93,995783.93,995783.93
L02373,BB,0.018,560463.36,0.45,5,Energy,UK,Yes,803763.9,803763.9,803763.9
L02374,BBB,0.005,320364.27,0.75,3,Real Estate,UK,No,402736.96,402736.96,402736.96
L02375,BB,0.018,192809.57,0.75,9,Retail,USA,No,625106.43,625106.43,625106.43
L02376,A,0.002,568994.49,0.45,6,Transport,Italy,Yes,433888.91,433888.91,433888.91
L02377,A,0.002,157676.13,0.45,1,Manufacturing,Germany,Yes,47343.09,47343.09,47343.09
L02378,BB,0.018,377499.59,0.45,5,Energy,Brazil,Yes,541374.45,541374.45,541374.45
L02379,BBB,0.005,708277.28,0.75,7,Manufacturing,USA,No,1439596.8,1439596.8,1439596.8
L02380,BB,0.018,486965.65,0.75,4,Transport,Italy,No,1060220.58,1060220.58,1060220.58
L02381,B,0.05,1171940.32,0.45,8,Energy,France,No,4212919.34,2527751.6,0.0
L02382,B,0.05,738631.61,0.45,10,Transport,Brazil,Yes,1769978.95,1769978.95,0.0
L02383,B,0.05,319033.31,0.45,5,Real Estate,Brazil,Yes,573556.26,573556.26,573556.26
L02384,BBB,0.005,448496.74,0.45,9,Healthcare,USA,Yes,651281.37,651281.37,651281.37
L02385,A,0.002,432057.8,0.75,9,Real Estate,China,No,748851.87,748851.87,748851.87
L02386,BBB,0.005,200568.6,0.45,9,Healthcare,France,Yes,291254.27,291254.27,291254.27
L02387,BBB,0.005,276454.23,0.45,1,Real Estate,USA,Yes,144212.33,144212.33,144212.33
L02388,BB,0.018,334241.66,0.45,2,Transport,UK,Yes,351202.44,351202.44,351202.44
L02389,BB,0.018,159833.79,0.45,3,Transport,China,Yes,188369.14,188369.14,188369.14
L02390,BB,0.018,453045.0,0.75,4,Transport,Italy,No,986368.61,986368.61,986368.61
L02391,BBB,0.005,390609.68,0.45,10,Manufacturing,France,Yes,612653.53,612653.53,612653.53
L02392,A,0.002,191674.34,0.45,9,Transport,Brazil,Yes,199328.45,199328.45,199328.45
L02393,BBB,0.005,541504.38,0.45,10,Real Estate,USA,Yes,849325.01,849325.01,849325.01
L02394,AA,0.0006,632816.88,0.75,6,Retail,Brazil,No,454166.3,454166.3,454166.3
L02395,B,0.05,495596.44,0.45,1,Transport,France,Yes,653688.72,653688.72,653688.72
L02396,A,0.002,376233.75,0.45,9,Retail,Brazil,Yes,391257.85,391257.85,391257.85
L02397,A,0.002,594645.72,0.45,6,Healthcare,USA,Yes,453449.35,453449.35,453449.35
L02398,AAA,0.0003,621636.12,0.45,4,Real Estate,China,Yes,132457.58,132457.58,132457.58
L02399,BB,0.018,515917.31,0.75,4,Transport,USA,No,1123254.07,1123254.07,1123254.07
L02400,BB,0.018,292931.44,0.45,3,Manufacturing,Germany,Yes,345228.9,345228.9,345228.9
L02401,A,0.002,508032.34,0.75,7,Manufacturing,Brazil,No,723957.51,723957.51,723957.51
L02402,AA,0.0006,804310.22,0.45,3,Healthcare,Germany,Yes,200606.07,200606.07,200606.07
L02403,BBB,0.005,328300.78,0.75,2,Retail,China,No,349072.12,349072.12,349072.12
L02404,A,0.002,1262961.19,0.45,10,Finance,Germany,No,2383613.18,1430167.91,1430167.91
L02405,BB,0.018,340164.48,0.45,8,Manufacturing,Brazil,Yes,618238.08,618238.08,618238.08
L02406,BB,0.018,449640.43,0.75,4,Manufacturing,France,No,978956.19,978956.19,978956.19
L02407,BBB,0.005,316082.08,0.45,8,Manufacturing,UK,Yes,422232.34,422232.34,422232.34
L02408,A,0.002,494664.69,0.45,1,Real Estate,China,Yes,148525.69,148525.69,148525.69
L02409,CCC,0.2,185144.0,0.45,5,Manufacturing,USA,Yes,488176.5,488176.5,488176.5
L02410,BBB,0.005,336710.6,0.45,9,Energy,Italy,Yes,488951.92,488951.92,488951.92
L02411,BB,0.018,256257.84,0.75,1,Transport,China,No,394191.49,394191.49,394191.49
L02412,AA,0.0006,473387.31,0.45,4,Healthcare,Germany,Yes,146661.95,146661.95,146661.95
L02413,BBB,0.005,727394.09,0.75,6,Manufacturing,France,No,1337445.03,1337445.03,1337445.03
L02414,AAA,0.0003,611092.18,0.45,10,Finance,Brazil,Yes,298000.39,298000.39,298000.39
L02415,BBB,0.005,135154.02,0.45,8,Finance,France,Yes,180542.97,180542.97,180542.97
L02416,CCC,0.2,1228168.79,0.45,3,Manufacturing,France,No,4980635.22,2988381.13,0.0
L02417,BBB,0.005,512799.38,0.75,5,Manufacturing,Brazil,No,843466.46,843466.46,843466.46
L02418,AAA,0.0003,300063.81,0.75,7,Energy,Italy,No,175220.03,175220.03,175220.03
L02419,AAA,0.0003,478572.96,0.75,1,Manufacturing,Brazil,No,60453.64,60453.64,60453.64
L02420,BBB,0.005,483156.02,0.75,7,Manufacturing,Italy,No,982030.46,982030.46,982030.46
L02421,A,0.002,316974.19,0.45,8,Transport,Brazil,Yes,300324.55,300324.55,300324.55
L02422,AAA,0.0003,488433.36,0.75,8,Finance,Germany,No,322470.0,322470.0,322470.0
L02423,BB,0.018,326525.67,0.45,9,Energy,Italy,Yes,635175.82,635175.82,635175.82
L02424,BBB,0.005,361428.32,0.45,6,Finance,Germany,Yes,398730.63,398730.63,398730.63
L02425,A,0.002,313909.63,0.45,6,Energy,China,Yes,239372.98,239372.98,239372.98
L02426,B,0.05,216136.27,0.45,2,Finance,Italy,Yes,310953.97,310953.97,310953.97
L02427,AA,0.0006,475878.68,0.45,3,Manufacturing,Italy,Yes,118690.71,118690.71,118690.71
L02428,CCC,0.2,592822.15,0.45,4,Finance,Brazil,No,2504644.04,1502786.42,1502786.42
L02429,A,0.002,572313.27,0.75,4,Finance,Italy,No,550979.71,550979.71,550979.71
L02430,B,0.05,666611.45,0.45,8,Energy,Germany,Yes,1437810.56,1437810.56,1437810.56
L02431,BB,0.018,520304.82,0.45,1,Healthcare,China,Yes,480218.83,480218.83,480218.83
L02432,B,0.05,338959.95,0.45,10,Retail,Brazil,Yes,812247.9,812247.9,812247.9
L02433,CCC,0.2,673223.02,0.45,4,Energy,USA,Yes,1706600.23,1706600.23,0.0
L02434,A,0.002,224412.52,0.75,4,Energy,China,No,216047.32,216047.32,216047.32
L02435,CCC,0.2,282000.55,0.45,1,Energy,China,Yes,628765.86,628765.86,628765.86
L02436,BBB,0.005,273183.76,0.45,3,Real Estate,Germany,Yes,206055.18,206055.18,206055.18
L02437,BBB,0.005,759205.7,0.75,5,Healthcare,China,No,1248762.32,1248762.32,1248762.32
L02438,A,0.002,708846.48,0.75,6,Real Estate,USA,No,900889.29,900889.29,900889.29
L02439,BBB,0.005,564475.7,0.75,9,Real Estate,France,No,1366165.66,1366165.66,1366165.66
L02440,A,0.002,756127.23,0.75,9,Energy,Brazil,No,1310535.97,1310535.97,1310535.97
L02441,BBB,0.005,285032.53,0.45,9,Retail,France,Yes,413907.97,413907.97,413907.97
L02442,BBB,0.005,526653.21,0.45,1,Energy,Brazil,Yes,274728.61,274728.61,274728.61
L02443,BB,0.018,415572.67,0.75,9,Manufacturing,China,No,1347324.96,1347324.96,1347324.96
L02444,B,0.05,675657.15,0.45,8,Retail,Brazil,No,2428868.63,1457321.18,1457321.18
L02445,BBB,0.005,417645.34,0.45,2,Real Estate,Germany,Yes,266441.67,266441.67,266441.67
L02446,A,0.002,364954.71,0.45,1,Finance,USA,Yes,109579.58,109579.58,109579.58
L02447,A,0.002,579809.14,0.75,1,Finance,Brazil,No,290151.26,290151.26,290151.26
L02448,A,0.002,685623.95,0.45,6,Healthcare,USA,Yes,522825.14,522825.14,522825.14
L02449,AA,0.0006,316737.11,0.45,9,Transport,Brazil,Yes,193784.23,193784.23,193784.23
L02450,A,0.002,429107.25,0.45,7,Healthcare,USA,Yes,366892.49,366892.49,366892.49
L02451,A,0.002,260609.84,0.45,5,Retail,France,Yes,174633.11,174633.11,174633.11
L02452,CCC,0.2,126876.51,0.45,2,Real Estate,Germany,Yes,295803.86,295803.86,295803.86
L02453,BBB,0.005,489054.79,0.45,1,Retail,Brazil,Yes,255115.39,255115.39,255115.39
L02454,A,0.002,599860.66,0.75,2,Retail,UK,No,392623.79,392623.79,392623.79
L02455,BBB,0.005,504353.86,0.45,1,Finance,USA,Yes,263096.15,263096.15,263096.15
L02456,AA,0.0006,166911.52,0.45,3,Energy,USA,Yes,41630.04,41630.04,41630.04
L02457,BBB,0.005,371229.33,0.45,6,Manufacturing,UK,Yes,409543.19,409543.19,409543.19
L02458,BB,0.018,145921.8,0.75,8,Transport,Germany,No,442013.68,442013.68,442013.68
L02459,BBB,0.005,877516.08,0.45,3,Real Estate,USA,Yes,661886.84,661886.84,661886.84
L02460,BBB,0.005,257036.33,0.45,10,Retail,Germany,Yes,403149.8,403149.8,403149.8
L02461,CCC,0.2,828773.19,0.45,9,Transport,USA,No,4204390.18,2522634.11,0.0
L02462,B,0.05,709939.35,0.45,10,Retail,China,Yes,1701223.84,1701223.84,0.0
L02463,BB,0.018,282011.98,0.45,5,Finance,Italy,Yes,404435.09,404435.09,404435.09
L02464,BBB,0.005,251100.25,0.45,7,Manufacturing,China,Yes,306221.7,306221.7,306221.7
L02465,BB,0.018,527120.84,0.45,8,Finance,USA,No,1596708.82,958025.29,958025.29
L02466,A,0.002,290058.52,0.75,3,Transport,Italy,No,234548.42,234548.42,234548.42
L02467,BBB,0.005,465674.57,0.75,2,Real Estate,Brazil,No,495137.45,495137.45,495137.45
L02468,AAA,0.0003,347523.03,0.45,2,Retail,Germany,Yes,42243.01,42243.01,42243.01
L02469,BBB,0.005,181574.4,0.75,5,Manufacturing,USA,No,298658.54,298658.54,298658.54
L02470,BBB,0.005,145040.17,0.45,1,Finance,France,Yes,75660.19,75660.19,75660.19
L02471,A,0.002,495509.66,0.75,2,Transport,France,No,324323.45,324323.45,324323.45
